timestamp,price,hour,weekday,month,lag_1,lag_24,lag_168
2020-01-08 01:00:00,18.95,1,2,1,24.21,27.16,28.78
2020-01-08 02:00:00,4.96,2,2,1,18.95,27.08,28.45
2020-01-08 03:00:00,0.1,3,2,1,4.96,27.02,27.9
2020-01-08 04:00:00,0.11,4,2,1,0.1,26.98,27.52
2020-01-08 05:00:00,1.75,5,2,1,0.11,27.18,27.54
2020-01-08 06:00:00,20.74,6,2,1,1.75,28.8,26.55
2020-01-08 07:00:00,25.57,7,2,1,20.74,29.96,25.83
2020-01-08 08:00:00,26.99,8,2,1,25.57,30.96,25.07
2020-01-08 09:00:00,27.34,9,2,1,26.99,31.15,25.65
2020-01-08 10:00:00,27.24,10,2,1,27.34,30.95,26.15
2020-01-08 11:00:00,27.25,11,2,1,27.24,30.7,26.77
2020-01-08 12:00:00,27.27,12,2,1,27.25,30.57,27.4
2020-01-08 13:00:00,27.29,13,2,1,27.27,30.48,28.08
2020-01-08 14:00:00,27.38,14,2,1,27.29,30.49,28.69
2020-01-08 15:00:00,27.65,15,2,1,27.38,30.5,29.37
2020-01-08 16:00:00,28.44,16,2,1,27.65,30.84,29.97
2020-01-08 17:00:00,28.88,17,2,1,28.44,30.71,30.46
2020-01-08 18:00:00,29.02,18,2,1,28.88,30.54,30.39
2020-01-08 19:00:00,28.95,19,2,1,29.02,30.18,30.06
2020-01-08 20:00:00,28.72,20,2,1,28.95,29.46,29.38
2020-01-08 21:00:00,27.33,21,2,1,28.72,28.63,27.65
2020-01-08 22:00:00,27.06,22,2,1,27.33,27.98,27.33
2020-01-08 23:00:00,26.27,23,2,1,27.06,26.93,25.88
2020-01-09 00:00:00,24.29,0,3,1,26.27,24.21,24.81
2020-01-09 01:00:00,21.42,1,3,1,24.29,18.95,12.07
2020-01-09 02:00:00,20.56,2,3,1,21.42,4.96,13.13
2020-01-09 03:00:00,19.98,3,3,1,20.56,0.1,19.07
2020-01-09 04:00:00,21.08,4,3,1,19.98,0.11,21.12
2020-01-09 05:00:00,23.33,5,3,1,21.08,1.75,24.29
2020-01-09 06:00:00,26.24,6,3,1,23.33,20.74,26.27
2020-01-09 07:00:00,26.6,7,3,1,26.24,25.57,27.74
2020-01-09 08:00:00,27.7,8,3,1,26.6,26.99,28.39
2020-01-09 09:00:00,28.25,9,3,1,27.7,27.34,29.37
2020-01-09 10:00:00,28.31,10,3,1,28.25,27.24,29.95
2020-01-09 11:00:00,28.4,11,3,1,28.31,27.25,29.91
2020-01-09 12:00:00,28.37,12,3,1,28.4,27.27,29.96
2020-01-09 13:00:00,28.29,13,3,1,28.37,27.29,29.94
2020-01-09 14:00:00,28.37,14,3,1,28.29,27.38,29.94
2020-01-09 15:00:00,30.9,15,3,1,28.37,27.65,30.18
2020-01-09 16:00:00,31.1,16,3,1,30.9,28.44,30.96
2020-01-09 17:00:00,32.59,17,3,1,31.1,28.88,31.2
2020-01-09 18:00:00,42.85,18,3,1,32.59,29.02,30.98
2020-01-09 19:00:00,40.72,19,3,1,42.85,28.95,30.35
2020-01-09 20:00:00,28.33,20,3,1,40.72,28.72,29.27
2020-01-09 21:00:00,27.64,21,3,1,28.33,27.33,28.17
2020-01-09 22:00:00,27.55,22,3,1,27.64,27.06,28.02
2020-01-09 23:00:00,26.9,23,3,1,27.55,26.27,27.69
2020-01-10 00:00:00,26.41,0,4,1,26.9,24.29,24.39
2020-01-10 01:00:00,26.07,1,4,1,26.41,21.42,18.93
2020-01-10 02:00:00,25.95,2,4,1,26.07,20.56,9.98
2020-01-10 03:00:00,25.81,3,4,1,25.95,19.98,1.53
2020-01-10 04:00:00,25.89,4,4,1,25.81,21.08,0.14
2020-01-10 05:00:00,26.2,5,4,1,25.89,23.33,0.85
2020-01-10 06:00:00,27.46,6,4,1,26.2,26.24,9.92
2020-01-10 07:00:00,42.0,7,4,1,27.46,26.6,24.48
2020-01-10 08:00:00,44.56,8,4,1,42.0,27.7,26.68
2020-01-10 09:00:00,47.4,9,4,1,44.56,28.25,28.12
2020-01-10 10:00:00,43.78,10,4,1,47.4,28.31,28.58
2020-01-10 11:00:00,39.04,11,4,1,43.78,28.4,28.16
2020-01-10 12:00:00,36.14,12,4,1,39.04,28.37,28.78
2020-01-10 13:00:00,37.72,13,4,1,36.14,28.29,28.31
2020-01-10 14:00:00,39.01,14,4,1,37.72,28.37,28.44
2020-01-10 15:00:00,43.78,15,4,1,39.01,30.9,28.96
2020-01-10 16:00:00,45.98,16,4,1,43.78,31.1,29.86
2020-01-10 17:00:00,45.6,17,4,1,45.98,32.59,30.15
2020-01-10 18:00:00,44.54,18,4,1,45.6,42.85,30.07
2020-01-10 19:00:00,46.72,19,4,1,44.54,40.72,29.54
2020-01-10 20:00:00,30.01,20,4,1,46.72,28.33,29.11
2020-01-10 21:00:00,27.6,21,4,1,30.01,27.64,27.91
2020-01-10 22:00:00,27.05,22,4,1,27.6,27.55,27.03
2020-01-10 23:00:00,26.42,23,4,1,27.05,26.9,25.7
2020-01-11 00:00:00,25.88,0,5,1,26.42,26.41,22.04
2020-01-11 01:00:00,26.53,1,5,1,25.88,26.07,21.73
2020-01-11 02:00:00,26.02,2,5,1,26.53,25.95,15.95
2020-01-11 03:00:00,25.82,3,5,1,26.02,25.81,16.23
2020-01-11 04:00:00,25.61,4,5,1,25.82,25.89,6.45
2020-01-11 05:00:00,25.41,5,5,1,25.61,26.2,3.83
2020-01-11 06:00:00,25.32,6,5,1,25.41,27.46,4.03
2020-01-11 07:00:00,25.25,7,5,1,25.32,42.0,4.04
2020-01-11 08:00:00,25.41,8,5,1,25.25,44.56,19.07
2020-01-11 09:00:00,25.67,9,5,1,25.41,47.4,17.49
2020-01-11 10:00:00,25.93,10,5,1,25.67,43.78,24.18
2020-01-11 11:00:00,25.85,11,5,1,25.93,39.04,24.94
2020-01-11 12:00:00,25.54,12,5,1,25.85,36.14,25.11
2020-01-11 13:00:00,25.19,13,5,1,25.54,37.72,24.94
2020-01-11 14:00:00,25.01,14,5,1,25.19,39.01,24.95
2020-01-11 15:00:00,24.87,15,5,1,25.01,43.78,25.25
2020-01-11 16:00:00,25.17,16,5,1,24.87,45.98,26.33
2020-01-11 17:00:00,25.55,17,5,1,25.17,45.6,27.36
2020-01-11 18:00:00,25.65,18,5,1,25.55,44.54,28.88
2020-01-11 19:00:00,25.42,19,5,1,25.65,46.72,29.58
2020-01-11 20:00:00,24.78,20,5,1,25.42,30.01,29.42
2020-01-11 21:00:00,24.11,21,5,1,24.78,27.6,27.71
2020-01-11 22:00:00,23.16,22,5,1,24.11,27.05,27.4
2020-01-11 23:00:00,21.33,23,5,1,23.16,26.42,27.37
2020-01-12 00:00:00,19.31,0,6,1,21.33,25.88,25.77
2020-01-12 01:00:00,20.11,1,6,1,19.31,26.53,26.65
2020-01-12 02:00:00,19.37,2,6,1,20.11,26.02,27.13
2020-01-12 03:00:00,18.36,3,6,1,19.37,25.82,27.11
2020-01-12 04:00:00,18.34,4,6,1,18.36,25.61,27.42
2020-01-12 05:00:00,18.16,5,6,1,18.34,25.41,28.06
2020-01-12 06:00:00,18.66,6,6,1,18.16,25.32,28.85
2020-01-12 07:00:00,17.39,7,6,1,18.66,25.25,29.26
2020-01-12 08:00:00,18.22,8,6,1,17.39,25.41,29.98
2020-01-12 09:00:00,22.1,9,6,1,18.22,25.67,31.06
2020-01-12 10:00:00,23.93,10,6,1,22.1,25.93,31.18
2020-01-12 11:00:00,24.23,11,6,1,23.93,25.85,31.6
2020-01-12 12:00:00,24.84,12,6,1,24.23,25.54,31.55
2020-01-12 13:00:00,24.45,13,6,1,24.84,25.19,31.22
2020-01-12 14:00:00,24.41,14,6,1,24.45,25.01,30.93
2020-01-12 15:00:00,24.94,15,6,1,24.41,24.87,30.67
2020-01-12 16:00:00,25.27,16,6,1,24.94,25.17,30.79
2020-01-12 17:00:00,25.69,17,6,1,25.27,25.55,31.16
2020-01-12 18:00:00,26.5,18,6,1,25.69,25.65,31.53
2020-01-12 19:00:00,26.67,19,6,1,26.5,25.42,31.1
2020-01-12 20:00:00,26.16,20,6,1,26.67,24.78,30.42
2020-01-12 21:00:00,25.62,21,6,1,26.16,24.11,29.87
2020-01-12 22:00:00,25.53,22,6,1,25.62,23.16,29.24
2020-01-12 23:00:00,25.48,23,6,1,25.53,21.33,28.16
2020-01-13 00:00:00,24.27,0,0,1,25.48,19.31,26.68
2020-01-13 01:00:00,22.52,1,0,1,24.27,20.11,26.42
2020-01-13 02:00:00,23.91,2,0,1,22.52,19.37,26.5
2020-01-13 03:00:00,23.96,3,0,1,23.91,18.36,27.01
2020-01-13 04:00:00,24.26,4,0,1,23.96,18.34,27.06
2020-01-13 05:00:00,25.01,5,0,1,24.26,18.16,27.03
2020-01-13 06:00:00,25.99,6,0,1,25.01,18.66,27.62
2020-01-13 07:00:00,29.68,7,0,1,25.99,17.39,28.16
2020-01-13 08:00:00,40.97,8,0,1,29.68,18.22,29.08
2020-01-13 09:00:00,33.91,9,0,1,40.97,22.1,29.73
2020-01-13 10:00:00,31.9,10,0,1,33.91,23.93,30.52
2020-01-13 11:00:00,35.57,11,0,1,31.9,24.23,31.12
2020-01-13 12:00:00,33.89,12,0,1,35.57,24.84,31.23
2020-01-13 13:00:00,30.23,13,0,1,33.89,24.45,31.19
2020-01-13 14:00:00,29.94,14,0,1,30.23,24.41,31.08
2020-01-13 15:00:00,29.26,15,0,1,29.94,24.94,31.21
2020-01-13 16:00:00,29.25,16,0,1,29.26,25.27,31.3
2020-01-13 17:00:00,37.71,17,0,1,29.25,25.69,31.76
2020-01-13 18:00:00,39.98,18,0,1,37.71,26.5,31.74
2020-01-13 19:00:00,27.98,19,0,1,39.98,26.67,31.31
2020-01-13 20:00:00,27.39,20,0,1,27.98,26.16,30.95
2020-01-13 21:00:00,26.48,21,0,1,27.39,25.62,30.58
2020-01-13 22:00:00,26.04,22,0,1,26.48,25.53,30.28
2020-01-13 23:00:00,25.34,23,0,1,26.04,25.48,29.46
2020-01-14 00:00:00,23.4,0,1,1,25.34,24.27,28.19
2020-01-14 01:00:00,22.21,1,1,1,23.4,22.52,27.16
2020-01-14 02:00:00,17.14,2,1,1,22.21,23.91,27.08
2020-01-14 03:00:00,12.31,3,1,1,17.14,23.96,27.02
2020-01-14 04:00:00,12.76,4,1,1,12.31,24.26,26.98
2020-01-14 05:00:00,18.5,5,1,1,12.76,25.01,27.18
2020-01-14 06:00:00,20.45,6,1,1,18.5,25.99,28.8
2020-01-14 07:00:00,24.63,7,1,1,20.45,29.68,29.96
2020-01-14 08:00:00,27.9,8,1,1,24.63,40.97,30.96
2020-01-14 09:00:00,26.13,9,1,1,27.9,33.91,31.15
2020-01-14 10:00:00,25.92,10,1,1,26.13,31.9,30.95
2020-01-14 11:00:00,25.97,11,1,1,25.92,35.57,30.7
2020-01-14 12:00:00,26.1,12,1,1,25.97,33.89,30.57
2020-01-14 13:00:00,25.51,13,1,1,26.1,30.23,30.48
2020-01-14 14:00:00,25.6,14,1,1,25.51,29.94,30.49
2020-01-14 15:00:00,25.76,15,1,1,25.6,29.26,30.5
2020-01-14 16:00:00,26.2,16,1,1,25.76,29.25,30.84
2020-01-14 17:00:00,26.55,17,1,1,26.2,37.71,30.71
2020-01-14 18:00:00,26.88,18,1,1,26.55,39.98,30.54
2020-01-14 19:00:00,26.45,19,1,1,26.88,27.98,30.18
2020-01-14 20:00:00,25.9,20,1,1,26.45,27.39,29.46
2020-01-14 21:00:00,25.12,21,1,1,25.9,26.48,28.63
2020-01-14 22:00:00,23.82,22,1,1,25.12,26.04,27.98
2020-01-14 23:00:00,22.3,23,1,1,23.82,25.34,26.93
2020-01-15 00:00:00,12.4,0,2,1,22.3,23.4,24.21
2020-01-15 01:00:00,16.14,1,2,1,12.4,22.21,18.95
2020-01-15 02:00:00,14.45,2,2,1,16.14,17.14,4.96
2020-01-15 03:00:00,9.98,3,2,1,14.45,12.31,0.1
2020-01-15 04:00:00,11.16,4,2,1,9.98,12.76,0.11
2020-01-15 05:00:00,17.51,5,2,1,11.16,18.5,1.75
2020-01-15 06:00:00,19.35,6,2,1,17.51,20.45,20.74
2020-01-15 07:00:00,27.21,7,2,1,19.35,24.63,25.57
2020-01-15 08:00:00,29.84,8,2,1,27.21,27.9,26.99
2020-01-15 09:00:00,29.13,9,2,1,29.84,26.13,27.34
2020-01-15 10:00:00,29.36,10,2,1,29.13,25.92,27.24
2020-01-15 11:00:00,28.86,11,2,1,29.36,25.97,27.25
2020-01-15 12:00:00,27.86,12,2,1,28.86,26.1,27.27
2020-01-15 13:00:00,28.8,13,2,1,27.86,25.51,27.29
2020-01-15 14:00:00,28.0,14,2,1,28.8,25.6,27.38
2020-01-15 15:00:00,27.65,15,2,1,28.0,25.76,27.65
2020-01-15 16:00:00,29.93,16,2,1,27.65,26.2,28.44
2020-01-15 17:00:00,30.61,17,2,1,29.93,26.55,28.88
2020-01-15 18:00:00,30.19,18,2,1,30.61,26.88,29.02
2020-01-15 19:00:00,29.78,19,2,1,30.19,26.45,28.95
2020-01-15 20:00:00,25.7,20,2,1,29.78,25.9,28.72
2020-01-15 21:00:00,25.13,21,2,1,25.7,25.12,27.33
2020-01-15 22:00:00,24.85,22,2,1,25.13,23.82,27.06
2020-01-15 23:00:00,23.97,23,2,1,24.85,22.3,26.27
2020-01-16 00:00:00,22.55,0,3,1,23.97,12.4,24.29
2020-01-16 01:00:00,21.58,1,3,1,22.55,16.14,21.42
2020-01-16 02:00:00,21.32,2,3,1,21.58,14.45,20.56
2020-01-16 03:00:00,21.65,3,3,1,21.32,9.98,19.98
2020-01-16 04:00:00,22.18,4,3,1,21.65,11.16,21.08
2020-01-16 05:00:00,22.99,5,3,1,22.18,17.51,23.33
2020-01-16 06:00:00,23.72,6,3,1,22.99,19.35,26.24
2020-01-16 07:00:00,31.05,7,3,1,23.72,27.21,26.6
2020-01-16 08:00:00,43.7,8,3,1,31.05,29.84,27.7
2020-01-16 09:00:00,43.49,9,3,1,43.7,29.13,28.25
2020-01-16 10:00:00,43.42,10,3,1,43.49,29.36,28.31
2020-01-16 11:00:00,43.46,11,3,1,43.42,28.86,28.4
2020-01-16 12:00:00,43.74,12,3,1,43.46,27.86,28.37
2020-01-16 13:00:00,43.71,13,3,1,43.74,28.8,28.29
2020-01-16 14:00:00,43.72,14,3,1,43.71,28.0,28.37
2020-01-16 15:00:00,43.78,15,3,1,43.72,27.65,30.9
2020-01-16 16:00:00,44.15,16,3,1,43.78,29.93,31.1
2020-01-16 17:00:00,45.34,17,3,1,44.15,30.61,32.59
2020-01-16 18:00:00,43.79,18,3,1,45.34,30.19,42.85
2020-01-16 19:00:00,43.79,19,3,1,43.79,29.78,40.72
2020-01-16 20:00:00,29.34,20,3,1,43.79,25.7,28.33
2020-01-16 21:00:00,24.74,21,3,1,29.34,25.13,27.64
2020-01-16 22:00:00,24.51,22,3,1,24.74,24.85,27.55
2020-01-16 23:00:00,24.04,23,3,1,24.51,23.97,26.9
2020-01-17 00:00:00,23.13,0,4,1,24.04,22.55,26.41
2020-01-17 01:00:00,22.92,1,4,1,23.13,21.58,26.07
2020-01-17 02:00:00,22.61,2,4,1,22.92,21.32,25.95
2020-01-17 03:00:00,22.19,3,4,1,22.61,21.65,25.81
2020-01-17 04:00:00,22.39,4,4,1,22.19,22.18,25.89
2020-01-17 05:00:00,23.26,5,4,1,22.39,22.99,26.2
2020-01-17 06:00:00,23.61,6,4,1,23.26,23.72,27.46
2020-01-17 07:00:00,34.69,7,4,1,23.61,31.05,42.0
2020-01-17 08:00:00,38.51,8,4,1,34.69,43.7,44.56
2020-01-17 09:00:00,39.78,9,4,1,38.51,43.49,47.4
2020-01-17 10:00:00,35.84,10,4,1,39.78,43.42,43.78
2020-01-17 11:00:00,36.09,11,4,1,35.84,43.46,39.04
2020-01-17 12:00:00,36.1,12,4,1,36.09,43.74,36.14
2020-01-17 13:00:00,32.34,13,4,1,36.1,43.71,37.72
2020-01-17 14:00:00,34.03,14,4,1,32.34,43.72,39.01
2020-01-17 15:00:00,37.04,15,4,1,34.03,43.78,43.78
2020-01-17 16:00:00,43.71,16,4,1,37.04,44.15,45.98
2020-01-17 17:00:00,43.06,17,4,1,43.71,45.34,45.6
2020-01-17 18:00:00,40.62,18,4,1,43.06,43.79,44.54
2020-01-17 19:00:00,43.71,19,4,1,40.62,43.79,46.72
2020-01-17 20:00:00,25.17,20,4,1,43.71,29.34,30.01
2020-01-17 21:00:00,24.8,21,4,1,25.17,24.74,27.6
2020-01-17 22:00:00,24.7,22,4,1,24.8,24.51,27.05
2020-01-17 23:00:00,24.48,23,4,1,24.7,24.04,26.42
2020-01-18 00:00:00,24.06,0,5,1,24.48,23.13,25.88
2020-01-18 01:00:00,22.15,1,5,1,24.06,22.92,26.53
2020-01-18 02:00:00,23.02,2,5,1,22.15,22.61,26.02
2020-01-18 03:00:00,22.24,3,5,1,23.02,22.19,25.82
2020-01-18 04:00:00,22.61,4,5,1,22.24,22.39,25.61
2020-01-18 05:00:00,22.57,5,5,1,22.61,23.26,25.41
2020-01-18 06:00:00,22.51,6,5,1,22.57,23.61,25.32
2020-01-18 07:00:00,22.31,7,5,1,22.51,34.69,25.25
2020-01-18 08:00:00,22.74,8,5,1,22.31,38.51,25.41
2020-01-18 09:00:00,23.18,9,5,1,22.74,39.78,25.67
2020-01-18 10:00:00,23.58,10,5,1,23.18,35.84,25.93
2020-01-18 11:00:00,23.85,11,5,1,23.58,36.09,25.85
2020-01-18 12:00:00,23.76,12,5,1,23.85,36.1,25.54
2020-01-18 13:00:00,23.62,13,5,1,23.76,32.34,25.19
2020-01-18 14:00:00,23.47,14,5,1,23.62,34.03,25.01
2020-01-18 15:00:00,23.52,15,5,1,23.47,37.04,24.87
2020-01-18 16:00:00,23.84,16,5,1,23.52,43.71,25.17
2020-01-18 17:00:00,24.07,17,5,1,23.84,43.06,25.55
2020-01-18 18:00:00,24.34,18,5,1,24.07,40.62,25.65
2020-01-18 19:00:00,24.13,19,5,1,24.34,43.71,25.42
2020-01-18 20:00:00,23.82,20,5,1,24.13,25.17,24.78
2020-01-18 21:00:00,23.39,21,5,1,23.82,24.8,24.11
2020-01-18 22:00:00,23.14,22,5,1,23.39,24.7,23.16
2020-01-18 23:00:00,23.13,23,5,1,23.14,24.48,21.33
2020-01-19 00:00:00,22.66,0,6,1,23.13,24.06,19.31
2020-01-19 01:00:00,22.29,1,6,1,22.66,22.15,20.11
2020-01-19 02:00:00,21.91,2,6,1,22.29,23.02,19.37
2020-01-19 03:00:00,21.69,3,6,1,21.91,22.24,18.36
2020-01-19 04:00:00,21.53,4,6,1,21.69,22.61,18.34
2020-01-19 05:00:00,21.61,5,6,1,21.53,22.57,18.16
2020-01-19 06:00:00,21.9,6,6,1,21.61,22.51,18.66
2020-01-19 07:00:00,22.15,7,6,1,21.9,22.31,17.39
2020-01-19 08:00:00,22.1,8,6,1,22.15,22.74,18.22
2020-01-19 09:00:00,22.38,9,6,1,22.1,23.18,22.1
2020-01-19 10:00:00,22.65,10,6,1,22.38,23.58,23.93
2020-01-19 11:00:00,23.01,11,6,1,22.65,23.85,24.23
2020-01-19 12:00:00,23.08,12,6,1,23.01,23.76,24.84
2020-01-19 13:00:00,23.06,13,6,1,23.08,23.62,24.45
2020-01-19 14:00:00,23.05,14,6,1,23.06,23.47,24.41
2020-01-19 15:00:00,22.91,15,6,1,23.05,23.52,24.94
2020-01-19 16:00:00,23.29,16,6,1,22.91,23.84,25.27
2020-01-19 17:00:00,23.87,17,6,1,23.29,24.07,25.69
2020-01-19 18:00:00,24.1,18,6,1,23.87,24.34,26.5
2020-01-19 19:00:00,24.05,19,6,1,24.1,24.13,26.67
2020-01-19 20:00:00,23.92,20,6,1,24.05,23.82,26.16
2020-01-19 21:00:00,23.6,21,6,1,23.92,23.39,25.62
2020-01-19 22:00:00,23.67,22,6,1,23.6,23.14,25.53
2020-01-19 23:00:00,23.46,23,6,1,23.67,23.13,25.48
2020-01-20 00:00:00,23.1,0,0,1,23.46,22.66,24.27
2020-01-20 01:00:00,22.66,1,0,1,23.1,22.29,22.52
2020-01-20 02:00:00,22.34,2,0,1,22.66,21.91,23.91
2020-01-20 03:00:00,21.94,3,0,1,22.34,21.69,23.96
2020-01-20 04:00:00,21.88,4,0,1,21.94,21.53,24.26
2020-01-20 05:00:00,22.22,5,0,1,21.88,21.61,25.01
2020-01-20 06:00:00,23.03,6,0,1,22.22,21.9,25.99
2020-01-20 07:00:00,22.79,7,0,1,23.03,22.15,29.68
2020-01-20 08:00:00,23.79,8,0,1,22.79,22.1,40.97
2020-01-20 09:00:00,23.95,9,0,1,23.79,22.38,33.91
2020-01-20 10:00:00,23.91,10,0,1,23.95,22.65,31.9
2020-01-20 11:00:00,23.76,11,0,1,23.91,23.01,35.57
2020-01-20 12:00:00,23.88,12,0,1,23.76,23.08,33.89
2020-01-20 13:00:00,23.54,13,0,1,23.88,23.06,30.23
2020-01-20 14:00:00,23.47,14,0,1,23.54,23.05,29.94
2020-01-20 15:00:00,23.4,15,0,1,23.47,22.91,29.26
2020-01-20 16:00:00,24.08,16,0,1,23.4,23.29,29.25
2020-01-20 17:00:00,24.07,17,0,1,24.08,23.87,37.71
2020-01-20 18:00:00,24.0,18,0,1,24.07,24.1,39.98
2020-01-20 19:00:00,23.64,19,0,1,24.0,24.05,27.98
2020-01-20 20:00:00,22.91,20,0,1,23.64,23.92,27.39
2020-01-20 21:00:00,21.88,21,0,1,22.91,23.6,26.48
2020-01-20 22:00:00,21.28,22,0,1,21.88,23.67,26.04
2020-01-20 23:00:00,20.25,23,0,1,21.28,23.46,25.34
2020-01-21 00:00:00,17.92,0,1,1,20.25,23.1,23.4
2020-01-21 01:00:00,17.93,1,1,1,17.92,22.66,22.21
2020-01-21 02:00:00,17.88,2,1,1,17.93,22.34,17.14
2020-01-21 03:00:00,17.67,3,1,1,17.88,21.94,12.31
2020-01-21 04:00:00,17.75,4,1,1,17.67,21.88,12.76
2020-01-21 05:00:00,19.4,5,1,1,17.75,22.22,18.5
2020-01-21 06:00:00,19.66,6,1,1,19.4,23.03,20.45
2020-01-21 07:00:00,20.78,7,1,1,19.66,22.79,24.63
2020-01-21 08:00:00,24.13,8,1,1,20.78,23.79,27.9
2020-01-21 09:00:00,22.93,9,1,1,24.13,23.95,26.13
2020-01-21 10:00:00,21.97,10,1,1,22.93,23.91,25.92
2020-01-21 11:00:00,21.94,11,1,1,21.97,23.76,25.97
2020-01-21 12:00:00,21.88,12,1,1,21.94,23.88,26.1
2020-01-21 13:00:00,21.99,13,1,1,21.88,23.54,25.51
2020-01-21 14:00:00,21.97,14,1,1,21.99,23.47,25.6
2020-01-21 15:00:00,22.0,15,1,1,21.97,23.4,25.76
2020-01-21 16:00:00,22.12,16,1,1,22.0,24.08,26.2
2020-01-21 17:00:00,22.72,17,1,1,22.12,24.07,26.55
2020-01-21 18:00:00,23.11,18,1,1,22.72,24.0,26.88
2020-01-21 19:00:00,22.84,19,1,1,23.11,23.64,26.45
2020-01-21 20:00:00,22.0,20,1,1,22.84,22.91,25.9
2020-01-21 21:00:00,21.14,21,1,1,22.0,21.88,25.12
2020-01-21 22:00:00,20.89,22,1,1,21.14,21.28,23.82
2020-01-21 23:00:00,19.98,23,1,1,20.89,20.25,22.3
2020-01-22 00:00:00,18.69,0,2,1,19.98,17.92,12.4
2020-01-22 01:00:00,15.24,1,2,1,18.69,17.93,16.14
2020-01-22 02:00:00,14.43,2,2,1,15.24,17.88,14.45
2020-01-22 03:00:00,13.73,3,2,1,14.43,17.67,9.98
2020-01-22 04:00:00,15.1,4,2,1,13.73,17.75,11.16
2020-01-22 05:00:00,17.11,5,2,1,15.1,19.4,17.51
2020-01-22 06:00:00,20.74,6,2,1,17.11,19.66,19.35
2020-01-22 07:00:00,26.73,7,2,1,20.74,20.78,27.21
2020-01-22 08:00:00,43.71,8,2,1,26.73,24.13,29.84
2020-01-22 09:00:00,32.81,9,2,1,43.71,22.93,29.13
2020-01-22 10:00:00,29.58,10,2,1,32.81,21.97,29.36
2020-01-22 11:00:00,26.63,11,2,1,29.58,21.94,28.86
2020-01-22 12:00:00,24.7,12,2,1,26.63,21.88,27.86
2020-01-22 13:00:00,23.4,13,2,1,24.7,21.99,28.8
2020-01-22 14:00:00,23.99,14,2,1,23.4,21.97,28.0
2020-01-22 15:00:00,24.78,15,2,1,23.99,22.0,27.65
2020-01-22 16:00:00,29.91,16,2,1,24.78,22.12,29.93
2020-01-22 17:00:00,35.49,17,2,1,29.91,22.72,30.61
2020-01-22 18:00:00,37.05,18,2,1,35.49,23.11,30.19
2020-01-22 19:00:00,43.72,19,2,1,37.05,22.84,29.78
2020-01-22 20:00:00,24.4,20,2,1,43.72,22.0,25.7
2020-01-22 21:00:00,22.89,21,2,1,24.4,21.14,25.13
2020-01-22 22:00:00,22.77,22,2,1,22.89,20.89,24.85
2020-01-22 23:00:00,21.71,23,2,1,22.77,19.98,23.97
2020-01-23 00:00:00,21.37,0,3,1,21.71,18.69,22.55
2020-01-23 01:00:00,20.76,1,3,1,21.37,15.24,21.58
2020-01-23 02:00:00,20.57,2,3,1,20.76,14.43,21.32
2020-01-23 03:00:00,20.45,3,3,1,20.57,13.73,21.65
2020-01-23 04:00:00,20.47,4,3,1,20.45,15.1,22.18
2020-01-23 05:00:00,21.06,5,3,1,20.47,17.11,22.99
2020-01-23 06:00:00,48.01,6,3,1,21.06,20.74,23.72
2020-01-23 07:00:00,63.27,7,3,1,48.01,26.73,31.05
2020-01-23 08:00:00,121.03,8,3,1,63.27,43.71,43.7
2020-01-23 09:00:00,66.62,9,3,1,121.03,32.81,43.49
2020-01-23 10:00:00,63.3,10,3,1,66.62,29.58,43.42
2020-01-23 11:00:00,58.65,11,3,1,63.3,26.63,43.46
2020-01-23 12:00:00,56.04,12,3,1,58.65,24.7,43.74
2020-01-23 13:00:00,43.73,13,3,1,56.04,23.4,43.71
2020-01-23 14:00:00,35.16,14,3,1,43.73,23.99,43.72
2020-01-23 15:00:00,33.41,15,3,1,35.16,24.78,43.78
2020-01-23 16:00:00,43.74,16,3,1,33.41,29.91,44.15
2020-01-23 17:00:00,46.74,17,3,1,43.74,35.49,45.34
2020-01-23 18:00:00,43.73,18,3,1,46.74,37.05,43.79
2020-01-23 19:00:00,43.48,19,3,1,43.73,43.72,43.79
2020-01-23 20:00:00,21.07,20,3,1,43.48,24.4,29.34
2020-01-23 21:00:00,20.04,21,3,1,21.07,22.89,24.74
2020-01-23 22:00:00,19.79,22,3,1,20.04,22.77,24.51
2020-01-23 23:00:00,18.47,23,3,1,19.79,21.71,24.04
2020-01-24 00:00:00,16.94,0,4,1,18.47,21.37,23.13
2020-01-24 01:00:00,16.71,1,4,1,16.94,20.76,22.92
2020-01-24 02:00:00,16.95,2,4,1,16.71,20.57,22.61
2020-01-24 03:00:00,16.64,3,4,1,16.95,20.45,22.19
2020-01-24 04:00:00,16.81,4,4,1,16.64,20.47,22.39
2020-01-24 05:00:00,17.96,5,4,1,16.81,21.06,23.26
2020-01-24 06:00:00,19.04,6,4,1,17.96,48.01,23.61
2020-01-24 07:00:00,28.54,7,4,1,19.04,63.27,34.69
2020-01-24 08:00:00,28.57,8,4,1,28.54,121.03,38.51
2020-01-24 09:00:00,24.3,9,4,1,28.57,66.62,39.78
2020-01-24 10:00:00,21.4,10,4,1,24.3,63.3,35.84
2020-01-24 11:00:00,28.56,11,4,1,21.4,58.65,36.09
2020-01-24 12:00:00,28.54,12,4,1,28.56,56.04,36.1
2020-01-24 13:00:00,28.5,13,4,1,28.54,43.73,32.34
2020-01-24 14:00:00,42.45,14,4,1,28.5,35.16,34.03
2020-01-24 15:00:00,34.89,15,4,1,42.45,33.41,37.04
